"""ORIGIN"",""-425"",""36"",""-2035"",""0"",""-90"",""0"""
"""NODE"",""-442.26945"",""10.855486"",""-2009.182159"",""0.38601"",""0.866339"",""-0.316944"""
"""NODE"",""-442.719375"",""11.071996"",""-2009.156173"",""0.402034"",""0.853163"",""-0.332386"""
"""NODE"",""-443.167403"",""11.293466"",""-2009.141643"",""0.412765"",""0.843646"",""-0.343345"""
"""NODE"",""-443.614919"",""11.516421"",""-2009.138365"",""0.418066"",""0.838586"",""-0.349277"""
"""NODE"",""-444.063477"",""11.73715"",""-2009.146284"",""0.417167"",""0.83896"",""-0.349455"""
"""NODE"",""-444.514908"",""11.951215"",""-2009.165465"",""0.408641"",""0.845829"",""-0.342909"""
"""NODE"",""-444.97071"",""12.154406"",""-2009.195988"",""0.39424"",""0.85831"",""-0.32845"""
"""NODE"",""-445.431523"",""12.343985"",""-2009.237017"",""0.373545"",""0.875912"",""-0.305356"""
"""NODE"",""-445.897848"",""12.517527"",""-2009.285929"",""0.345391"",""0.897698"",""-0.273576"""
"""NODE"",""-446.369944"",""12.67328"",""-2009.339173"",""0.311015"",""0.921315"",""-0.233343"""
"""NODE"",""-446.847566"",""12.811059"",""-2009.39271"",""0.273815"",""0.943726"",""-0.185489"""
"""NODE"",""-447.330178"",""12.931552"",""-2009.443116"",""0.234938"",""0.963145"",""-0.130984"""
"""NODE"",""-447.817379"",""13.035155"",""-2009.486365"",""0.196544"",""0.977917"",""-0.07105"""
"""NODE"",""-448.30852"",""13.123155"",""-2009.518014"",""0.162106"",""0.986742"",""-0.007859"""
"""NODE"",""-448.80273"",""13.19711"",""-2009.533648"",""0.134243"",""0.989338"",""0.056465"""
"""NODE"",""-449.298838"",""13.25883"",""-2009.529347"",""0.115868"",""0.986074"",""0.119304"""
"""NODE"",""-449.795318"",""13.310581"",""-2009.501573"",""0.108534"",""0.977974"",""0.17829"""
"""NODE"",""-450.290327"",""13.354488"",""-2009.447073"",""0.111984"",""0.966316"",""0.231718"""
"""NODE"",""-450.781815"",""13.392371"",""-2009.363847"",""0.124885"",""0.95227"",""0.278543"""
"""NODE"",""-451.26759"",""13.425713"",""-2009.250604"",""0.14645"",""0.936997"",""0.317158"""
"""NODE"",""-451.745176"",""13.456263"",""-2009.106089"",""0.175943"",""0.921318"",""0.346724"""
"""NODE"",""-452.211992"",""13.48578"",""-2008.929711"",""0.211559"",""0.905959"",""0.366717"""
"""NODE"",""-452.665266"",""13.515711"",""-2008.721048"",""0.251823"",""0.891447"",""0.376707"""
"""NODE"",""-453.101902"",""13.547427"",""-2008.479716"",""0.294894"",""0.878177"",""0.37662"""
"""NODE"",""-453.519155"",""13.5818"",""-2008.206596"",""0.337522"",""0.866442"",""0.36791"""
"""NODE"",""-453.914374"",""13.619244"",""-2007.902844"",""0.379304"",""0.856506"",""0.350037"""
"""NODE"",""-454.284843"",""13.661044"",""-2007.569829"",""0.419827"",""0.84821"",""0.322933"""
"""NODE"",""-454.628246"",""13.708936"",""-2007.20976"",""0.45755"",""0.841258"",""0.287982"""
"""NODE"",""-454.942792"",""13.764193"",""-2006.82522"",""0.491286"",""0.835404"",""0.24645"""
"""NODE"",""-455.226607"",""13.827508"",""-2006.418604"",""0.519828"",""0.83055"",""0.199914"""
"""NODE"",""-455.478402"",""13.899116"",""-2005.992773"",""0.542577"",""0.826601"",""0.149469"""
"""NODE"",""-455.696753"",""13.979322"",""-2005.550305"",""0.55961"",""0.823276"",""0.095146"""
"""NODE"",""-455.879609"",""14.068531"",""-2005.093715"",""0.570757"",""0.820266"",""0.037423"""
"""NODE"",""-456.025976"",""14.166141"",""-2004.625838"",""0.574447"",""0.81829"",""-0.020311"""
"""NODE"",""-456.13543"",""14.271561"",""-2004.149602"",""0.571111"",""0.817182"",""-0.077757"""
"""NODE"",""-456.207515"",""14.384193"",""-2003.667948"",""0.560896"",""0.816942"",""-0.13417"""
"""NODE"",""-456.242041"",""14.503354"",""-2003.183721"",""0.543896"",""0.817754"",""-0.188297"""
"""NODE"",""-456.239148"",""14.628269"",""-2002.699695"",""0.520516"",""0.81959"",""-0.23945"""
"""NODE"",""-456.198818"",""14.757836"",""-2002.218582"",""0.491057"",""0.822747"",""-0.286269"""
"""NODE"",""-456.1216"",""14.89087"",""-2001.742962"",""0.456127"",""0.827441"",""-0.327551"""
"""NODE"",""-456.008515"",""15.026217"",""-2001.275225"",""0.416497"",""0.833774"",""-0.362424"""
"""NODE"",""-455.860883"",""15.162819"",""-2000.817572"",""0.373033"",""0.841566"",""-0.390657"""
"""NODE"",""-455.679773"",""15.299656"",""-2000.372179"",""0.32657"",""0.850661"",""-0.41198"""
"""SIGN"",""LINES"",""[!train]"",""property"",""maxspeed"",""65kmh"""
"""NODE"",""-455.46622"",""15.435681"",""-1999.941146"",""0.278128"",""0.861001"",""-0.425819"""
"""SIGN"",""LINES"",""[!train]"",""launch 0"",""0.1"","""""
"""NODE"",""-455.221572"",""15.569827"",""-1999.526357"",""0.228827"",""0.872537"",""-0.431645"""
"""NODE"",""-454.947472"",""15.701025"",""-1999.129422"",""0.179864"",""0.885124"",""-0.429191"""
"""NODE"",""-454.646071"",""15.828501"",""-1998.751511"",""0.132238"",""0.898282"",""-0.41905"""
"""NODE"",""-454.319197"",""15.951594"",""-1998.393864"",""0.086953"",""0.911636"",""-0.401696"""
"""NODE"",""-453.968755"",""16.069564"",""-1998.057422"",""0.045272"",""0.924961"",""-0.377356"""
"""NODE"",""-453.597137"",""16.181914"",""-1997.742475"",""0.007654"",""0.937781"",""-0.347143"""
"""NODE"",""-453.201974"",""16.286411"",""-1997.454733"",""-0.024572"",""0.949814"",""-0.31185"""
"""NODE"",""-452.784459"",""16.382041"",""-1997.197013"",""-0.050453"",""0.960878"",""-0.272337"""
"""NODE"",""-452.348933"",""16.469306"",""-1996.967632"",""-0.070194"",""0.970537"",""-0.230503"""
"""NODE"",""-451.898927"",""16.548609"",""-1996.764855"",""-0.082955"",""0.978757"",""-0.187491"""
"""NODE"",""-451.434496"",""16.61819"",""-1996.593562"",""-0.087065"",""0.985719"",""-0.144142"""
"""NODE"",""-450.957421"",""16.676757"",""-1996.456266"",""-0.082992"",""0.99121"",""-0.103029"""
"""NODE"",""-450.470883"",""16.723962"",""-1996.351624"",""-0.072176"",""0.995165"",""-0.066613"""
"""NODE"",""-449.977895"",""16.759786"",""-1996.276786"",""-0.056226"",""0.997739"",""-0.036823"""
"""NODE"",""-449.480888"",""16.784275"",""-1996.228602"",""-0.036694"",""0.999212"",""-0.015131"""
"""NODE"",""-448.981709"",""16.797463"",""-1996.204203"",""-0.014853"",""0.999886"",""-0.00269"""
"""NODE"",""-448.48176"",""16.800052"",""-1996.199895"",""-0.000493"",""1.0"",""0.000036"""
"""NODE"",""-447.98176"",""16.8"",""-1996.199978"",""0.0"",""1.0"",""-0.000015"""
"""NODE"",""-447.48176"",""16.8"",""-1996.199972"",""0.0"",""1.0"",""-0.000019"""
"""NODE"",""-446.98176"",""16.8"",""-1996.199966"",""0.0"",""1.0"",""-0.000023"""
"""NODE"",""-446.48176"",""16.8"",""-1996.199961"",""0.0"",""1.0"",""-0.000026"""
"""NODE"",""-445.98176"",""16.8"",""-1996.199956"",""0.0"",""1.0"",""-0.000029"""
"""NODE"",""-445.48176"",""16.8"",""-1996.199953"",""0.0"",""1.0"",""-0.000032"""
"""NODE"",""-444.98176"",""16.8"",""-1996.19995"",""0.0"",""1.0"",""-0.000034"""
"""NODE"",""-444.48176"",""16.8"",""-1996.199947"",""0.0"",""1.0"",""-0.000035"",""-391"",""4"",""-2005"""
"""NODE"",""-443.98176"",""16.8"",""-1996.199945"",""0.0"",""1.0"",""-0.000037"""
"""NODE"",""-443.48176"",""16.8"",""-1996.199944"",""0.0"",""1.0"",""-0.000038"""
"""NODE"",""-442.98176"",""16.8"",""-1996.199943"",""0.0"",""1.0"",""-0.000038"",""-392"",""4"",""-2014"""
"""NODE"",""-442.48176"",""16.8"",""-1996.199942"",""0.0"",""1.0"",""-0.000039"""
"""NODE"",""-441.98176"",""16.8"",""-1996.199942"",""0.0"",""1.0"",""-0.000039"""
"""NODE"",""-441.48176"",""16.8"",""-1996.199943"",""0.0"",""1.0"",""-0.000038"""
"""NODE"",""-440.98176"",""16.8"",""-1996.199943"",""0.0"",""1.0"",""-0.000038"""
"""NODE"",""-440.48176"",""16.8"",""-1996.199945"",""0.0"",""1.0"",""-0.000037"""
"""NODE"",""-439.98176"",""16.8"",""-1996.199946"",""0.0"",""1.0"",""-0.000036"""
"""SIGN"",""LINES"",""[!train]"",""station"","""","""""
"""NODE"",""-439.48176"",""16.8"",""-1996.199948"",""0.0"",""1.0"",""-0.000035"""
"""NODE"",""-438.98176"",""16.8"",""-1996.19995"",""0.0"",""1.0"",""-0.000033"""
"""NODE"",""-438.48176"",""16.8"",""-1996.199952"",""0.0"",""1.0"",""-0.000032"""
"""NODE"",""-437.98176"",""16.8"",""-1996.199954"",""0.0"",""1.0"",""-0.00003"""
"""NODE"",""-437.48176"",""16.8"",""-1996.199957"",""0.0"",""1.0"",""-0.000029"""
"""NODE"",""-436.98176"",""16.8"",""-1996.19996"",""0.0"",""1.0"",""-0.000027"""
"""NODE"",""-436.48176"",""16.8"",""-1996.199963"",""0.0"",""1.0"",""-0.000025"""
"""NODE"",""-435.98176"",""16.8"",""-1996.199966"",""0.0"",""1.0"",""-0.000023"""
"""NODE"",""-435.48176"",""16.8"",""-1996.199969"",""0.0"",""1.0"",""-0.000021"",""-396"",""4"",""-2023"""
"""SIGN"",""LINES"",""[!train]"",""launch 0"",""1"",""right"""
"""NODE"",""-434.98176"",""16.8"",""-1996.199972"",""0.0"",""1.0"",""-0.000019"",""-402"",""4"",""-2023"""
"""NODE"",""-434.48176"",""16.8"",""-1996.199975"",""0.0"",""1.0"",""-0.000017"""
"""NODE"",""-433.98176"",""16.8"",""-1996.199978"",""0.0"",""1.0"",""-0.000015"""
"""NODE"",""-433.48176"",""16.8"",""-1996.199981"",""0.0"",""1.0"",""-0.000013"""
"""NODE"",""-432.98176"",""16.8"",""-1996.199984"",""0.0"",""1.0"",""-0.000011"""
"""NODE"",""-432.48176"",""16.8"",""-1996.199986"",""0.0"",""1.0"",""-0.000009"""
"""NODE"",""-431.98176"",""16.8"",""-1996.199989"",""0.0"",""1.0"",""-0.000007"""
"""NODE"",""-431.48176"",""16.8"",""-1996.199991"",""0.0"",""1.0"",""-0.000006"""
"""NODE"",""-430.98176"",""16.8"",""-1996.199993"",""0.0"",""1.0"",""-0.000004"""
"""NODE"",""-430.48176"",""16.8"",""-1996.199995"",""0.0"",""1.0"",""-0.000003"""
"""NODE"",""-429.98176"",""16.8"",""-1996.199997"",""0.0"",""1.0"",""-0.000002"""
"""NODE"",""-429.48176"",""16.8"",""-1996.199998"",""0.0"",""1.0"",""-0.000001"""
"""NODE"",""-428.98176"",""16.8"",""-1996.199999"",""0.0"",""1.0"",""-0.000001"""
"""NODE"",""-428.48176"",""16.8"",""-1996.2"",""0.0"",""1.0"",""0.0"",""-403"",""4"",""-2023"""
"""NODE"",""-425.011134"",""16.8"",""-1996.200277"",""0.0"",""1.0"",""0.0"",""-407"",""4"",""-2021"""
"""NODE"",""-422.002298"",""16.800297"",""-1996.201749"",""-0.002686"",""0.999996"",""0.000077"""
"""NODE"",""-421.502652"",""16.803377"",""-1996.219185"",""-0.009783"",""0.999952"",""0.000483"""
"""NODE"",""-421.004181"",""16.809974"",""-1996.257235"",""-0.016408"",""0.999864"",""0.001776"""
"""NODE"",""-420.507643"",""16.819853"",""-1996.314859"",""-0.022636"",""0.999735"",""0.004125"""
"""NODE"",""-420.013756"",""16.832952"",""-1996.391489"",""-0.028576"",""0.999564"",""0.007385"""
"""NODE"",""-419.523251"",""16.849279"",""-1996.48692"",""-0.034275"",""0.999347"",""0.011424"""
"""NODE"",""-419.036902"",""16.868873"",""-1996.601151"",""-0.039752"",""0.99908"",""0.016109"""
"""NODE"",""-418.555539"",""16.891796"",""-1996.734307"",""-0.045019"",""0.998759"",""0.021311"""
"""NODE"",""-418.080057"",""16.918121"",""-1996.886585"",""-0.050091"",""0.998382"",""0.026905"""
"""NODE"",""-417.611423"",""16.947924"",""-1997.058215"",""-0.05499"",""0.997949"",""0.032767"""
"""NODE"",""-417.150679"",""16.981276"",""-1997.249428"",""-0.059743"",""0.99746"",""0.038776"""
"""NODE"",""-416.698936"",""17.018242"",""-1997.460426"",""-0.064392"",""0.996918"",""0.04482"""
"""NODE"",""-416.257367"",""17.058872"",""-1997.691342"",""-0.068993"",""0.996323"",""0.05079"""
"""NODE"",""-415.827194"",""17.103195"",""-1997.94222"",""-0.073619"",""0.99568"",""0.056587"""
"""NODE"",""-415.409658"",""17.151219"",""-1998.212975"",""-0.078358"",""0.994988"",""0.062126"""
"""SIGN"",""LINES"",""[!train]"",""property"",""maxspeed"",""10kmh"""
"""NODE"",""-415.005994"",""17.202924"",""-1998.503373"",""-0.08335"",""0.994241"",""0.06736"""
"""NODE"",""-414.616927"",""17.258157"",""-1998.812467"",""-0.087216"",""0.993656"",""0.071002"""
"""NODE"",""-414.233125"",""17.314605"",""-1999.127919"",""-0.087506"",""0.993614"",""0.071232"""
"""NODE"",""-413.849174"",""17.371021"",""-1999.443195"",""-0.087505"",""0.993614"",""0.071233"""
"""NODE"",""-413.465224"",""17.427437"",""-1999.758472"",""-0.087504"",""0.993614"",""0.071234"""
"""NODE"",""-413.081276"",""17.483853"",""-2000.073751"",""-0.087502"",""0.993614"",""0.071237"""
"""NODE"",""-412.697328"",""17.540269"",""-2000.389031"",""-0.087499"",""0.993614"",""0.071241"""
"""NODE"",""-412.313381"",""17.596685"",""-2000.704312"",""-0.087495"",""0.993614"",""0.071245"""
"""NODE"",""-411.929436"",""17.653101"",""-2001.019594"",""-0.087491"",""0.993614"",""0.07125"""
"""NODE"",""-411.545491"",""17.709517"",""-2001.334878"",""-0.087487"",""0.993614"",""0.071255"""
"""NODE"",""-411.161547"",""17.765933"",""-2001.650162"",""-0.087482"",""0.993614"",""0.071262"""
"""NODE"",""-410.777603"",""17.822349"",""-2001.965447"",""-0.087476"",""0.993614"",""0.071269"""
"""NODE"",""-410.393661"",""17.878765"",""-2002.280733"",""-0.08747"",""0.993614"",""0.071276"""
"""NODE"",""-410.009719"",""17.935181"",""-2002.59602"",""-0.087463"",""0.993614"",""0.071284"""
"""NODE"",""-409.625777"",""17.991597"",""-2002.911308"",""-0.087456"",""0.993614"",""0.071293"",""-393"",""4"",""-2023"""
"""NODE"",""-409.241837"",""18.048013"",""-2003.226596"",""-0.087449"",""0.993614"",""0.071302"""
"""NODE"",""-408.857896"",""18.104429"",""-2003.541885"",""-0.087441"",""0.993614"",""0.071311"""
"""NODE"",""-408.473957"",""18.160845"",""-2003.857174"",""-0.087433"",""0.993614"",""0.071321"""
"""NODE"",""-408.090017"",""18.217261"",""-2004.172464"",""-0.087425"",""0.993614"",""0.071331"""
"""NODE"",""-407.706078"",""18.273677"",""-2004.487755"",""-0.087416"",""0.993614"",""0.071341"""
"""NODE"",""-407.32214"",""18.330093"",""-2004.803046"",""-0.087407"",""0.993614"",""0.071352"""
"""NODE"",""-406.938201"",""18.386509"",""-2005.118337"",""-0.087398"",""0.993614"",""0.071363"""
"""NODE"",""-406.554263"",""18.442925"",""-2005.433628"",""-0.087389"",""0.993614"",""0.071374"""
"""NODE"",""-406.170325"",""18.499341"",""-2005.74892"",""-0.08738"",""0.993614"",""0.071386"""
"""NODE"",""-405.786387"",""18.555757"",""-2006.064212"",""-0.08737"",""0.993614"",""0.071397"""
"""NODE"",""-405.40245"",""18.612173"",""-2006.379504"",""-0.087361"",""0.993614"",""0.071408"""
"""NODE"",""-405.018512"",""18.668589"",""-2006.694796"",""-0.087352"",""0.993614"",""0.07142"""
"""NODE"",""-404.634574"",""18.725005"",""-2007.010088"",""-0.087342"",""0.993614"",""0.071431"""
"""NODE"",""-404.250636"",""18.781421"",""-2007.32538"",""-0.087333"",""0.993614"",""0.071443"""
"""NODE"",""-403.866698"",""18.837837"",""-2007.640672"",""-0.087323"",""0.993614"",""0.071454"""
"""NODE"",""-403.48276"",""18.894253"",""-2007.955964"",""-0.087314"",""0.993614"",""0.071465"""
"""NODE"",""-403.098822"",""18.950669"",""-2008.271255"",""-0.087305"",""0.993614"",""0.071477"""
"""NODE"",""-402.714884"",""19.007085"",""-2008.586546"",""-0.087296"",""0.993614"",""0.071487"""
"""NODE"",""-402.330945"",""19.0635"",""-2008.901837"",""-0.087288"",""0.993614"",""0.071498"""
"""NODE"",""-401.947006"",""19.119916"",""-2009.217127"",""-0.087279"",""0.993614"",""0.071508"""
"""NODE"",""-401.563066"",""19.176332"",""-2009.532417"",""-0.087271"",""0.993614"",""0.071518"""
"""NODE"",""-401.179126"",""19.232748"",""-2009.847706"",""-0.087263"",""0.993614"",""0.071528"""
"""NODE"",""-400.795186"",""19.289164"",""-2010.162995"",""-0.087255"",""0.993614"",""0.071537"""
"""NODE"",""-400.411245"",""19.345581"",""-2010.478283"",""-0.087248"",""0.993614"",""0.071546"""
"""NODE"",""-400.027303"",""19.401997"",""-2010.79357"",""-0.087241"",""0.993614"",""0.071554"""
"""NODE"",""-399.643361"",""19.458413"",""-2011.108857"",""-0.087235"",""0.993614"",""0.071562"""
"""NODE"",""-399.259418"",""19.514829"",""-2011.424142"",""-0.087229"",""0.993614"",""0.071569"""
"""NODE"",""-398.875474"",""19.571245"",""-2011.739427"",""-0.087223"",""0.993614"",""0.071576"""
"""NODE"",""-398.49153"",""19.627661"",""-2012.054711"",""-0.087218"",""0.993614"",""0.071582"""
"""NODE"",""-398.107585"",""19.684077"",""-2012.369994"",""-0.087214"",""0.993614"",""0.071588"""
"""NODE"",""-397.723639"",""19.740493"",""-2012.685276"",""-0.08721"",""0.993614"",""0.071592"""
"""NODE"",""-397.339691"",""19.796909"",""-2013.000556"",""-0.087207"",""0.993614"",""0.071596"""
"""NODE"",""-396.955743"",""19.853325"",""-2013.315836"",""-0.087204"",""0.993614"",""0.071599"""
"""NODE"",""-396.571794"",""19.909741"",""-2013.631114"",""-0.087203"",""0.993614"",""0.071602"""
"""NODE"",""-396.187844"",""19.966157"",""-2013.946391"",""-0.087201"",""0.993614"",""0.071603"""
"""NODE"",""-395.803893"",""20.022573"",""-2014.261666"",""-0.087201"",""0.993614"",""0.071603"""
"""NODE"",""-395.419933"",""20.078989"",""-2014.576931"",""-0.087207"",""0.993614"",""0.071596"""
"""NODE"",""-395.035752"",""20.135415"",""-2014.891924"",""-0.087121"",""0.993649"",""0.071216"""
"""NODE"",""-394.651077"",""20.191279"",""-2015.206415"",""-0.086232"",""0.993853"",""0.069428"""
"""NODE"",""-394.265662"",""20.246026"",""-2015.520195"",""-0.085279"",""0.994143"",""0.066386"""
"""NODE"",""-393.879183"",""20.299187"",""-2015.832937"",""-0.084228"",""0.994541"",""0.061593"""
"""SIGN"",""LINES"",""[!train]"",""launch 20"",""0.1"","""""
"""NODE"",""-393.491299"",""20.350032"",""-2016.14432"",""-0.082771"",""0.995088"",""0.054297"""
"""NODE"",""-393.101636"",""20.397371"",""-2016.45403"",""-0.080193"",""0.995836"",""0.043354"""
"""NODE"",""-392.709747"",""20.439193"",""-2016.761714"",""-0.075141"",""0.996808"",""0.026977"""
"""NODE"",""-392.315068"",""20.472225"",""-2017.066879"",""-0.065983"",""0.997816"",""0.002989"""
"""NODE"",""-391.917031"",""20.492552"",""-2017.368764"",""-0.053729"",""0.998147"",""-0.028555"""
"""NODE"",""-391.515282"",""20.497434"",""-2017.666331"",""-0.039785"",""0.996943"",""-0.067241"""
"""NODE"",""-391.109827"",""20.484295"",""-2017.958562"",""-0.024509"",""0.993228"",""-0.11357"""
"""NODE"",""-390.701446"",""20.450808"",""-2018.24503"",""-0.009274"",""0.986003"",""-0.16647"""
"""NODE"",""-390.29144"",""20.395636"",""-2018.525756"",""0.004955"",""0.974522"",""-0.224236"""
"""NODE"",""-389.881489"",""20.318874"",""-2018.801452"",""0.015127"",""0.958908"",""-0.283313"""
"""NODE"",""-389.472981"",""20.221657"",""-2019.072815"",""0.020273"",""0.939594"",""-0.341689"""
"""NODE"",""-389.067294"",""20.106093"",""-2019.341209"",""0.01886"",""0.917685"",""-0.39686"""
"""NODE"",""-388.665968"",""19.974371"",""-2019.608728"",""0.010478"",""0.894314"",""-0.447316"""
"""NODE"",""-388.269937"",""19.829606"",""-2019.877409"",""-0.004929"",""0.870553"",""-0.49205"""
"""NODE"",""-387.879741"",""19.674379"",""-2020.148775"",""-0.026201"",""0.846807"",""-0.531254"""
"""NODE"",""-387.496848"",""19.510701"",""-2020.425522"",""-0.05364"",""0.824252"",""-0.563677"""
"""NODE"",""-387.122738"",""19.340607"",""-2020.710291"",""-0.086568"",""0.803449"",""-0.589046"""
"""NODE"",""-386.758505"",""19.166213"",""-2021.005081"",""-0.124213"",""0.784771"",""-0.607211"""
"""NODE"",""-386.404763"",""18.98979"",""-2021.311219"",""-0.165501"",""0.768242"",""-0.618396"""
"""NODE"",""-386.06289"",""18.813388"",""-2021.630554"",""-0.210213"",""0.754437"",""-0.6218"""
"""NODE"",""-385.734335"",""18.638817"",""-2021.964524"",""-0.257155"",""0.742973"",""-0.61795"""
"""NODE"",""-385.420741"",""18.467575"",""-2022.314231"",""-0.305453"",""0.733694"",""-0.606953"""
"""NODE"",""-385.123953"",""18.301114"",""-2022.680506"",""-0.354143"",""0.726353"",""-0.589063"""
"""NODE"",""-384.84555"",""18.140633"",""-2023.063486"",""-0.401967"",""0.720099"",""-0.565579"""
"""NODE"",""-384.586839"",""17.986735"",""-2023.462649"",""-0.448015"",""0.71448"",""-0.537402"""
"""NODE"",""-384.349202"",""17.839865"",""-2023.877252"",""-0.491768"",""0.709528"",""-0.504711"""
"""NODE"",""-384.134048"",""17.700489"",""-2024.306446"",""-0.532909"",""0.705388"",""-0.467371"""
"""NODE"",""-383.942777"",""17.56931"",""-2024.749333"",""-0.571083"",""0.702028"",""-0.425466"""
"""NODE"",""-383.776871"",""17.447161"",""-2025.204825"",""-0.605898"",""0.699382"",""-0.379147"""
"""NODE"",""-383.636614"",""17.334573"",""-2025.671275"",""-0.636741"",""0.696328"",""-0.331192"""
"""NODE"",""-383.522564"",""17.231535"",""-2026.147001"",""-0.66361"",""0.693229"",""-0.281168"""
"""NODE"",""-383.435435"",""17.138178"",""-2026.630334"",""-0.686426"",""0.690185"",""-0.229049"""
"""NODE"",""-383.375883"",""17.054644"",""-2027.119618"",""-0.705069"",""0.687153"",""-0.175211"""
"""NODE"",""-383.344352"",""16.980967"",""-2027.613088"",""-0.719443"",""0.684044"",""-0.12036"""
"""NODE"",""-383.341097"",""16.917066"",""-2028.10889"",""-0.729523"",""0.680872"",""-0.064887"""
"""NODE"",""-383.366287"",""16.86285"",""-2028.605236"",""-0.735315"",""0.677664"",""-0.009152"""
"""NODE"",""-383.419855"",""16.818125"",""-2029.100266"",""-0.736896"",""0.674423"",""0.046242"""
"""NODE"",""-383.501571"",""16.782591"",""-2029.592178"",""-0.734367"",""0.671217"",""0.10086"""
"""NODE"",""-383.611121"",""16.755896"",""-2030.079237"",""-0.72783"",""0.668132"",""0.154479"""
"""NODE"",""-383.748031"",""16.737748"",""-2030.559703"",""-0.717387"",""0.665249"",""0.20688"""
"""NODE"",""-383.911716"",""16.727939"",""-2031.03197"",""-0.703162"",""0.66265"",""0.257796"""
"""NODE"",""-384.101513"",""16.72624"",""-2031.49448"",""-0.685334"",""0.660378"",""0.306952"""
"""NODE"",""-384.316609"",""16.732358"",""-2031.945722"",""-0.664192"",""0.658531"",""0.353815"""
"""NODE"",""-384.556059"",""16.745941"",""-2032.384369"",""-0.639798"",""0.657195"",""0.398437"""
"""NODE"",""-384.818941"",""16.766689"",""-2032.809111"",""-0.61245"",""0.656451"",""0.440427"""
"""NODE"",""-385.104154"",""16.794252"",""-2033.218776"",""-0.582518"",""0.656398"",""0.479389"""
"""NODE"",""-385.41048"",""16.828225"",""-2033.612407"",""-0.55031"",""0.657153"",""0.515081"""
"""NODE"",""-385.736712"",""16.868222"",""-2033.98913"",""-0.515922"",""0.658781"",""0.547569"""
"""NODE"",""-386.081748"",""16.913914"",""-2034.348024"",""-0.479505"",""0.661343"",""0.576802"""
"""NODE"",""-386.444385"",""16.964691"",""-2034.688401"",""-0.442122"",""0.665138"",""0.601764"""
"""NODE"",""-386.823174"",""17.019665"",""-2035.01003"",""-0.40433"",""0.670376"",""0.622184"""
"""NODE"",""-387.216768"",""17.078019"",""-2035.312744"",""-0.36626"",""0.677156"",""0.638211"""
"""NODE"",""-387.623875"",""17.139047"",""-2035.596462"",""-0.328131"",""0.685523"",""0.649914"""
"""NODE"",""-388.043234"",""17.202174"",""-2035.861246"",""-0.290169"",""0.695405"",""0.65743"""
"""NODE"",""-388.473719"",""17.266662"",""-2036.107177"",""-0.2536"",""0.707143"",""0.660027"""
"""NODE"",""-388.914139"",""17.331369"",""-2036.334796"",""-0.219226"",""0.720766"",""0.657599"""
"""NODE"",""-389.363371"",""17.394906"",""-2036.544857"",""-0.18774"",""0.736389"",""0.649989"""
"""NODE"",""-389.820347"",""17.455998"",""-2036.738284"",""-0.159485"",""0.753898"",""0.63734"""
"""NODE"",""-390.284092"",""17.513473"",""-2036.916082"",""-0.134754"",""0.773108"",""0.619794"""
"""NODE"",""-390.753709"",""17.56625"",""-2037.079338"",""-0.113841"",""0.793813"",""0.597412"""
"""NODE"",""-391.228397"",""17.613186"",""-2037.229168"",""-0.097268"",""0.815655"",""0.570304"""
"""NODE"",""-391.707408"",""17.65299"",""-2037.366816"",""-0.085437"",""0.838389"",""0.538335"""
"""NODE"",""-392.190024"",""17.684482"",""-2037.4936"",""-0.078403"",""0.861461"",""0.501735"""
"""NODE"",""-392.675581"",""17.706478"",""-2037.610798"",""-0.076343"",""0.884318"",""0.460602"""
"""NODE"",""-393.163454"",""17.717611"",""-2037.719607"",""-0.079674"",""0.906376"",""0.414891"""
"""NODE"",""-393.652964"",""17.716504"",""-2037.821404"",""-0.087479"",""0.926772"",""0.365297"""
"""NODE"",""-394.14345"",""17.703019"",""-2037.917456"",""-0.0976"",""0.944722"",""0.313008"""
"""NODE"",""-394.634404"",""17.676813"",""-2038.00834"",""-0.110709"",""0.959796"",""0.257944"""
"""NODE"",""-395.125246"",""17.63714"",""-2038.094848"",""-0.127028"",""0.971475"",""0.200249"""
"""NODE"",""-395.615274"",""17.583384"",""-2038.17831"",""-0.14549"",""0.979304"",""0.140699"""
"""NODE"",""-396.103813"",""17.515585"",""-2038.260268"",""-0.163985"",""0.98317"",""0.080528"""
"""NODE"",""-396.590385"",""17.434302"",""-2038.341664"",""-0.181133"",""0.983239"",""0.020768"""
"""NODE"",""-397.074649"",""17.34038"",""-2038.423236"",""-0.196365"",""0.979795"",""-0.037975"""
"""NODE"",""-397.556318"",""17.234457"",""-2038.505471"",""-0.210087"",""0.97301"",""-0.095472"""
"""NODE"",""-398.035027"",""17.117347"",""-2038.589812"",""-0.219334"",""0.964015"",""-0.150225"""
"""NODE"",""-398.510808"",""16.991079"",""-2038.677455"",""-0.223447"",""0.953689"",""-0.201369"""
"""NODE"",""-398.983797"",""16.857624"",""-2038.769459"",""-0.222684"",""0.942598"",""-0.24884"""
"""NODE"",""-399.454138"",""16.718696"",""-2038.866792"",""-0.217433"",""0.931192"",""-0.292582"""
"""NODE"",""-399.921929"",""16.575864"",""-2038.970546"",""-0.207594"",""0.920041"",""-0.332308"""
"""NODE"",""-400.387228"",""16.430958"",""-2039.082313"",""-0.192375"",""0.909949"",""-0.367402"""
"""NODE"",""-400.850174"",""16.286151"",""-2039.203569"",""-0.171933"",""0.90126"",""-0.397705"""
